INCIDENT_REPORTED_DATE,CATEGORY,ADDRESS,INCIDENT_ID,Latitude,Longitude
4/6/2005,FORGERY,"2400 DENTON AVE, ROSEMEAD, CA  91770",405-05084-0533,34.056594932485,-118.095731841877
4/6/2005,DRUNK DRIVING VEHICLE / BOAT,"22800 PACIFIC COAST HWY, MALIBU, CA  90265",105-01946-1016,34.038652015868,-118.672028034307
4/6/2005,FRAUD AND NSF CHECKS,"WALMART NFD, NORWALK, CA",405-06631-0454,33.913782,-118.070098
4/6/2005,LARCENY THEFT,"700 S ACACIA AVE, COMPTON, CA",505-05148-2835,33.890063973636,-118.226065360215
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"7600 NEENAH ST, COMMERCE, CA  90040",105-03950-0247,33.975985422735,-118.128810766155
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"18000 COKE AVE, BELLFLOWER, CA  90706",505-09304-1335,33.869091699764,-118.146834484019
4/6/2005,LARCENY THEFT,"29200 HEFFNER RD, ACTON, CA",405-06135-2646,34.431429883332,-118.224408191854
4/6/2005,NARCOTICS,"ROSECRANS AVE AND ALONDRA BLVD, LOS ANGELES, CA",405-00508-3670,33.901969517075,-118.273998545539
4/6/2005,ROBBERY,"LONG BEACH BLVD AND VIRGINIA AVE, LYNWOOD, CA  90262",405-05452-2116,33.92019401487,-118.209650990651
4/6/2005,NARCOTICS,"SLOAN CANYON AND THE OLD ROAD RD, VALENCIA, CA  91355",405-05520-0675,34.43529319754,-118.595225994886
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"9600 TELEGRAPH RD, PICO RIVERA, CA  90660",105-03154-1519,33.952899273628,-118.098837343196
4/6/2005,NON-AGGRAVATED ASSAULTS,"2700 CHARLOTTE AVE, ROSEMEAD, CA",405-05086-0533,34.060588824715,-118.088266230076
4/6/2005,LARCENY THEFT,"2100 DEL AMO BLVD, LAKEWOOD, CA  90712",105-09305-1320,33.846902340472,-118.165310881812
4/6/2005,AGGRAVATED ASSAULT,"7300 MOTZ ST, PARAMOUNT, CA  90723",405-09306-1367,33.887260220425,-118.170310694512
4/6/2005,FRAUD AND NSF CHECKS,"29200 INDIAN VALLEY, RANCHO PALOS VERDES, CA  90275",405-01269-1734,33.767307926502,-118.38775808035
4/6/2005,NARCOTICS,"9100 TELEGRAPH RD, PICO RIVERA, CA  90660",405-03155-1518,33.959731127236,-118.108471318958
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"2200 FOOTHILL BLVD, LA CANADA, CA  91011",105-00718-1260,34.215823991325,-118.225236971967
4/6/2005,NARCOTICS,"10100 BLK OF OBREGON ST, WHITTIER, CA",405-03156-1574,33.99827173278,-118.067325188761
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"14300 SKYLINE DR, HACIENDA HEIGHTS, CA",105-05509-1477,33.997048649113,-118.000565769533
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"500 E AVENUE L, LANCASTER, CA",105-07003-1134,34.660334035898,-118.121080942539
4/6/2005,ACCIDENTS TRAFFIC/VEH./BOAT,"30TH ST E AND AVENUE R, PALMDALE, CA",105-06136-2608,34.572803003049,-118.076165997459
4/6/2005,LARCENY THEFT,"11300 183RD ST, CERRITOS, CA  90703",105-01749-2311,33.865543643728,-118.094018125063
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"14300 SKYLINE DR, HACIENDA HEIGHTS, CA",505-05511-1477,33.997048649113,-118.000565769533
4/6/2005,LARCENY THEFT,"25000 WALNUT AVE, LOMITA, CA  90717",405-01271-1712,33.797896579635,-118.311957252569
4/6/2005,GRAND THEFT AUTO,"1400 AVENIDA CESAR CHAVEZ, MONTEREY PARK, CA  91754",605-00425-8721,34.040104072434,-118.150489041485
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"7700 N NORTON AVE, WEST HOLLYWOOD, CA",105-02384-0974,34.091671950735,-118.356750462556
4/6/2005,DRUNK / ALCOHOL / DRUGS,"DEL AMO BLVD AND VERMONT AVE, TORRANCE, CA",105-04367-1694,33.846318979676,-118.290390008264
4/6/2005,BURGLARY,"24200 AVENIDA RANCHEROS, DIAMOND BAR, CA  91765",405-02701-2920,34.036801031517,-117.790292699357
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"LONG BEACH BLVD AND MAGNOLIA AVE, LYNWOOD, CA  90262",105-05453-2116,33.916913002691,-118.209429037855
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"500 E BAUCHET ST, LOS ANGELES, CA  90012",505-00484-5100,34.060904033342,-118.229043834386
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"3100 HOLLINE CT, LANCASTER, CA",105-07004-1137,34.669196569115,-118.074486702972
4/6/2005,BURGLARY,"2000 PEACEFUL HILLS RD, DIAMOND BAR, CA  91789",405-02702-2928,33.985404330817,-117.851618116733
4/6/2005,VEHICLE / BOATING LAWS,"HACIENDA BLVD AND FRANCISQUITO ST, LA PUENTE, CA",105-05512-1432,34.048236009687,-117.946465014455
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"HURLEY AVE AND AZUSA AVE, LA PUENTE, CA",105-05513-1435,34.011255010968,-117.923664980532
4/6/2005,NARCOTICS,"1800 W 62ND ST, LOS ANGELES, CA  90047",405-05454-2170,33.983198652339,-118.308838163529
4/6/2005,BURGLARY,"800 E AVENUE H14, LANCASTER, CA  93535",405-07005-1131,34.706229056155,-118.114924498986
4/6/2005,AGGRAVATED ASSAULT,"19000 LAUREL PARK RD, RANCHO DOMINGUEZ, CA",405-04368-1692,33.85864012627,-118.219462531628
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"5200 N GLENDORA AVE, COVINA, CA",105-01988-0870,34.106556455601,-117.863726072351
4/6/2005,FRAUD AND NSF CHECKS,"11500 BROADMEAD ST, SOUTH EL MONTE, CA  91733",405-05087-0562,34.039568480677,-118.03012699379
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"ROSEMEAD BLVD AND WHITMORE AVE, ROSEMEAD, CA",105-05088-0534,34.065443009169,-118.068013004059
4/6/2005,LARCENY THEFT,"1800 N PEPPER DR, ALTADENA, CA  91001",405-01076-0777,34.176874693297,-118.106745644794
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"1300 E PALMDALE BLVD, PALMDALE, CA  93550",405-06137-2610,34.579516053743,-118.105171376872
4/6/2005,VEHICLE / BOATING LAWS,"BLOOMFIELD AVE AND ALONDRA BLVD, CERRITOS, CA  90703",105-01750-2319,33.887787020713,-118.064179959737
4/6/2005,VEHICLE / BOATING LAWS,"NADEAU AVE AND ALIX AVE, LOS ANGELES, CA",105-05455-2175,33.967429014839,-118.235838989837
4/6/2005,WEAPON LAWS,"45500 6TH ST E, LANCASTER, CA  93535",405-07006-1131,34.708872971665,-118.119597742083
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"4500 STEVELY AVE, LAKEWOOD, CA",105-09307-1325,33.839522437769,-118.096778306001
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"1100 E PALMDALE BLVD, PALMDALE, CA",105-06138-2610,34.579480764778,-118.109547130462
4/6/2005,JUVENILE NON-CRIMINAL,,105-09308-1335,18.776095736,100.773934968
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"19400 STILLMORE ST, CANYON COUNTRY, CA  91351",105-05521-0612,34.418074998268,-118.474720967223
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"1100 UNIVERSAL STUDIOS BLVD, UNIVERSAL CITY, CA  91608",505-02385-0980,34.136188724492,-118.351187718137
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"14700 MUMS MEADOW CT, CANYON COUNTRY, CA",105-05522-0635,34.450161682826,-118.390286152061
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"20500 SOLEDAD CANYON RD, CANYON COUNTRY, CA  91351",105-05523-0610,34.421145636506,-118.49411505825
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"29400 THE OLD ROAD, CASTAIC, CA  91384",505-00445-5640,34.445362575153,-118.610267624782
4/6/2005,VANDALISM,"26400 CRENSHAW BLVD, PALOS VERDES PENINSULA, CA  90274",405-01272-1753,33.784045272067,-118.350712713185
4/6/2005,DISORDERLY CONDUCT,"400 E 132ND ST, ATHENS, CA  90061",105-05456-2141,33.912735172443,-118.267376578809
4/6/2005,NON-AGGRAVATED ASSAULTS,"14400 SAN ESTABAN DR, LA MIRADA, CA  90638",505-06633-0472,33.900654150273,-118.025240058952
4/6/2005,PERSONS MISSING,"200 S LA ALAMEDA ST, SAN PEDRO, CA  90731",005-01273-1750,33.742411224553,-118.300174944745
4/6/2005,JUVENILE NON-CRIMINAL,"200 E WOODBURY RD, ALTADENA, CA  91001",105-01077-0774,34.183167293235,-118.146428910929
4/6/2005,NARCOTICS,"E 75TH ST AND 1500 BLOCK, LOS ANGELES, CA",405-05457-2172,33.972545827891,-118.248767634013
4/6/2005,ACCIDENTS TRAFFIC/VEH./BOAT,"TEMPLE AVE AND UNRUH AVE, LA PUENTE, CA",105-05514-1431,34.033698017725,-117.958565381336
4/6/2005,PERSONS MISSING,"10000 PARKINSON AVE, WHITTIER, CA  90605",005-06634-0491,33.945095136212,-118.036246450561
4/6/2005,PERSONS MISSING,"12900 TOMAHAWK, NORWALK, CA  90650",005-06635-0454,33.914160107686,-118.061726130064
4/6/2005,NARCOTICS,"VISALIA AVE AND 154TH ST, COMPTON, CA",405-05149-2873,33.892223101059,-118.261887765611
4/6/2005,LARCENY THEFT,"39200 10TH ST W, PALMDALE, CA",405-06139-2619,34.595526425836,-118.147463774222
4/6/2005,SEX OFFENSES MISDEMEANORS,"1100 E AUTUMN LEAF CT, CARSON, CA",105-04369-1630,33.870209778324,-118.253581627906
4/6/2005,AGGRAVATED ASSAULT,"21400 S PROSPECT AVE, CARSON, CA",405-04370-1622,33.833782674159,-118.218178488039
4/6/2005,VEHICLE / BOATING LAWS,"ERNESTINE AND CORTLAND AVE, LYNWOOD, CA",105-05458-2114,33.92179898169,-118.199593964126
4/6/2005,NON-AGGRAVATED ASSAULTS,"1200 GAYLAND AVE, HACIENDA HEIGHTS, CA",505-05515-1473,34.007360952907,-117.958733839763
4/6/2005,FRAUD AND NSF CHECKS,"2000 S STAGIO DR, MONROVIA, CA",405-05089-0584,34.128619519326,-118.004911899484
4/6/2005,PERSONS MISSING,"2700 LA PRESA AVE, ROSEMEAD, CA  91770",005-05090-0534,34.060845996282,-118.079984038174
4/6/2005,FORGERY,"14000 DAGMAR AVE, LOS ANGELES, CA",105-05459-2141,33.904205365119,-118.271207505
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"18600 VALLEY BLVD, VALINDA, CA",105-05516-1443,34.042970649263,-117.942719640712
4/6/2005,BURGLARY,"22700 FENWALL DR, SANTA CLARITA, CA",405-05524-0641,34.451737009505,-118.533045683459
4/6/2005,NARCOTICS,"RUETHER AVE AND TRIANGLE RD, CANYON COUNTRY, CA  91351",405-05525-0634,34.420055013346,-118.498437981353
4/6/2005,ROBBERY,"3100 HACIENDA BLVD, HACIENDA HEIGHTS, CA",405-05517-1471,33.98110271718,-117.972802417275
4/6/2005,NARCOTICS,"7700 NORTON AVE, WEST HOLLYWOOD, CA",405-02387-0974,34.091671950735,-118.356750462556
4/6/2005,SEX OFFENSES FELONIES,"3200 BANNING AVE, LYNWOOD, CA  90262",005-05460-2116,33.918920072864,-118.214588416583
4/6/2005,PERSONS MISSING,"24300 ALEXANDRIA ST, HARBOR CITY, CA",005-04371-1698,33.803908517852,-118.29629511121
4/6/2005,VEHICLE / BOATING LAWS,"FLORENCE AVE AND SANTA FE AVE, LOS ANGELES, CA",105-05461-2171,33.974727012205,-118.230240968163
4/6/2005,NARCOTICS,"BULLIS RD AND PINE ST, COMPTON, CA  90220",405-05150-2821,33.909052998717,-118.206879011452
4/6/2005,ACCIDENTS TRAFFIC/VEH./BOAT,"AVENUE L AND 90TH ST W, LANCASTER, CA",105-07007-1159,34.660143984789,-118.288990984805
4/6/2005,NARCOTICS,"VIDORA AND VIVERO REAR, ROWLAND HEIGHTS, CA",105-02703-2932,33.982831013381,-117.903453026853
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"27400 SIERRA HWY, CANYON COUNTRY, CA  91387",105-05526-0612,34.411340013338,-118.457745014903
4/6/2005,VAGRANCY,"1400 S LONG BEACH BLVD, COMPTON, CA  90220",105-05151-2844,33.884063527133,-118.205598160589
4/6/2005,VANDALISM,"22400 ELAINE AVE, HAWAIIAN GARDENS, CA  90716",105-09309-1351,33.824955981143,-118.075770036353
4/6/2005,BURGLARY,"4500 VAIL AVE, CERRITOS, CA  90703",405-01751-2314,33.846663721963,-118.055359261367
4/6/2005,VAGRANCY,"1400 S LONG BEACH BLVD, COMPTON, CA  90220",105-05152-2844,33.884063527133,-118.205598160589
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"8300 HELLMAN AVE, ROSEMEAD, CA",105-05091-0533,34.069871808685,-118.088243678353
4/6/2005,FELONIES MISCELLANEOUS,"700 E KETTERING ST, LANCASTER, CA  93535",405-07008-1132,34.700447309137,-118.116704460585
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"HIGH VALLEY TOWN HOMES, LANCASTER, CA",105-07009-1127,43.23210559171,-79.961332681679
4/6/2005,NON-AGGRAVATED ASSAULTS,"24700 BRIGHTON DR, SANTA CLARITA, CA  91355",505-05527-0621,34.402787727531,-118.560385897497
4/6/2005,WEAPON LAWS,"HACIENDA BLVD AND DON JULIAN RD, INDUSTRY, CA",005-05518-1414,34.017453512185,-117.959887878019
4/6/2005,VEHICLE / BOATING LAWS,"MAPLEGROVE ST AND VALINDA AVE, VALINDA, CA",105-05519-1440,34.04415498676,-117.925682001713
4/6/2005,NARCOTICS,"WALTER ST AND SANTA FE AVE, LYNWOOD, CA",405-05462-2173,33.969586013802,-118.23022303089
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"12000 FERINA, NORWALK, CA",105-06637-0456,33.893244172383,-118.076086862159
4/6/2005,PERSONS MISSING,"44600 3RD ST E, LANCASTER, CA  93535",005-07010-1132,34.693361958878,-118.125922764695
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"6700 S PASSONS BLVD, PICO RIVERA, CA",105-03157-1515,33.98122701048,-118.088426039595
4/6/2005,GRAND THEFT AUTO,"3300 155TH ST, GARDENA, CA  90249",605-03349-0388,33.889683609178,-118.329535437927
4/6/2005,VEHICLE / BOATING LAWS,"73RD AND HOOPER, FLORENCE, CA  90001",105-05463-2172,33.973915979254,-118.25203902938
4/6/2005,JUVENILE NON-CRIMINAL,"4600 S CALICO AVE, PICO RIVERA, CA  90660",105-03158-1510,34.009695011338,-118.086031685895
4/6/2005,DRUNK DRIVING VEHICLE / BOAT,"CARREY RD AND AMBERWOOD DR, WALNUT, CA  91789",105-02704-2914,34.0162419919,-117.855669976145
4/6/2005,NARCOTICS,"AVALON BLVD AND REDONDO BEACH BLVD, COMPTON, CA",405-05153-2873,33.893211997996,-118.265230971512
4/6/2005,LARCENY THEFT,"1800 HUNTSMAN CT, RANCHO PALOS VERDES, CA  90275",505-01274-1746,33.758803486751,-118.311569736311
4/6/2005,BURGLARY,"8600 E FAIRVIEW AVE, SAN GABRIEL, CA",405-05092-0587,34.126277379363,-118.079275024223
4/6/2005,WEAPON LAWS,"800 S MATTHISON AVE, COMPTON, CA  90221",405-05154-2835,33.894541096515,-118.233398398534
4/6/2005,NARCOTICS,"16500 NORWALK BLVD, CERRITOS, CA  90703",405-01752-2318,33.880275468538,-118.072578093039
4/6/2005,VEHICLE / BOATING LAWS,"PALMDALE BLVD AND 65TH ST E, PALMDALE, CA",105-06140-2607,34.579697788963,-118.013958026662
4/6/2005,AGGRAVATED ASSAULT,"1400 75TH ST, LOS ANGELES, CA",405-05464-2172,33.972384018811,-118.249754038756
4/6/2005,WEAPON LAWS,"1300 W 94TH ST, LOS ANGELES, CA",405-03350-0371,33.950712985336,-118.298233960894
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"33700 SAN GABRIEL AVE, ACTON, CA",505-06141-2646,34.492897593272,-118.147474108026
4/6/2005,FORGERY,"10TH ST W AND AVENUE K, LANCASTER, CA",405-07011-1134,34.674867803545,-118.147877789171
4/6/2005,NARCOTICS,"BEVERLY BLVD AND ROSEMEAD BLVD, PICO RIVERA, CA",405-03159-1510,34.010536681866,-118.081012497694
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"29400 THE OLD ROAD, CASTAIC, CA  91384",105-00446-5640,34.445362575153,-118.610267624782
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"SEAVER DR AND MALIBU CYN, MALIBU, CA  90265",105-01947-1015,34.039098016936,-118.701893006778
4/6/2005,DISORDERLY CONDUCT,"2700 E VICTORIA ST, RANCHO DOMINGUEZ, CA",105-04372-1692,33.864325112215,-118.220473533459
4/6/2005,NON-AGGRAVATED ASSAULTS,"PROSPECT AVE AND MADISON ST, CARSON, CA",105-04373-1622,33.834727017132,-118.218259959583
4/6/2005,NARCOTICS,"400 E 124TH, LOS ANGELES, CA",405-00510-3670,33.919837993532,-118.267579999877
4/6/2005,NARCOTICS,"3900 WALNUT GROVE AVE, ROSEMEAD, CA  91770",405-05093-0531,34.07903401371,-118.081838031338
4/6/2005,DRUNK DRIVING VEHICLE / BOAT,"23700 SAN FERNANDO RD, NEWHALL, CA  91321",105-05528-0628,34.365418739137,-118.507292317434
4/6/2005,FELONIES MISCELLANEOUS,"700 E 219TH ST, CARSON, CA",405-04374-1618,33.828703973659,-118.263807296328
4/6/2005,NARCOTICS,"157TH ST AND HASKINS AVE, ROSEWOOD, CA",405-05155-2873,33.889434316144,-118.262074262957
4/6/2005,VANDALISM,"22300 BARBACOA DR, SAUGUS, CA  91350",105-05529-0641,34.437457981723,-118.529250025064
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"500 BAUCHET ST, LOS ANGELES, CA  90012",105-00627-5120,34.060904033342,-118.229043834386
4/6/2005,PERSONS MISSING,"28200 LODESTAR DR, SAUGUS, CA  91350",005-05530-0641,34.452053561729,-118.507026548731
4/6/2005,VEHICLE / BOATING LAWS,"8000 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",105-02388-0975,34.090697865681,-118.364942868586
4/6/2005,VEHICLE / BOATING LAWS,"9400 WASHINGTON BLVD, PICO RIVERA, CA  90660",105-03160-1517,33.978773673636,-118.089472069569
4/6/2005,AGGRAVATED ASSAULT,"16900 ENGLE ST, VALINDA, CA",405-05520-1441,34.02697882649,-117.925197006799
4/6/2005,NON-AGGRAVATED ASSAULTS,"1000 E TUCKER ST, COMPTON, CA  90220",505-05156-2823,33.906659001441,-118.21293200283
4/6/2005,VANDALISM,"5900 BARTMUS ST, COMMERCE, CA  90040",105-03951-0244,34.000655539139,-118.150303412994
4/6/2005,MISDEMEANORS MISCELLANEOUS,"AVENUE H12 AND ELM AVE, LANCASTER, CA  93534",105-07012-1121,34.707972004408,-118.143287020802
4/6/2005,VANDALISM,"6100 E WASHINGTON BLVD, COMMERCE, CA  90040",105-03952-0244,33.995962982995,-118.14803201619
4/6/2005,FELONIES MISCELLANEOUS,"SIERRA HWY AND AMERICAN BEAUTY DR, CANYON COUNTRY, CA",605-05531-0631,34.422592005889,-118.451916993806
4/6/2005,AGGRAVATED ASSAULT,"WESTERN AVE AND 8TH ST, LOS ANGELES, CA",405-02452-6894,34.057599894729,-118.309084334555
4/6/2005,CRIMINAL HOMICIDE,"3300 EUCLID AVE, LYNWOOD, CA  90262",005-05465-2116,33.912863659962,-118.210687091901
4/6/2005,FELONIES MISCELLANEOUS,"100 INDIAN SCHOOL LN, CARSON, CA  90745",405-04376-1627,33.81085537274,-118.261479393064
4/6/2005,NARCOTICS,"154TH ST AND VISALIA AVE, COMPTON, CA",405-05157-2873,33.892223101059,-118.261887765611
4/6/2005,MISCELLANEOUS NON-CRIMINAL,"13600 ABANA ST, CERRITOS, CA  90703",505-01753-2319,33.873741699838,-118.041385255104
4/6/2005,NON-AGGRAVATED ASSAULTS,"2600 E 131ST ST, LOS ANGELES, CA",005-05466-2138,33.913321985823,-118.22458402171
4/6/2005,AGGRAVATED ASSAULT,"15000 LAKEWOOD BLVD, BELLFLOWER, CA  90706",405-09312-1332,33.89739835182,-118.142584850402
4/6/2005,NARCOTICS,"9500 BLK OF WASHINGTON BLVD, PICO RIVERA, CA  90660",405-03161-1517,33.978058587959,-118.08803083307
4/6/2005,LARCENY THEFT,"17100 COLIMA RD, HACIENDA HEIGHTS, CA",405-05521-1470,33.99033998325,-117.933649000681
4/6/2005,SUICIDE AND ATTEMPT,"9800 SAN GABRIEL CYN RD, SAN GABRIEL, CA  91775",105-01989-0880,34.1171494,-118.0887832
4/6/2005,BURGLARY,"2600 126TH ST, LOS ANGELES, CA",405-05467-2138,33.917808986231,-118.225811970525
4/6/2005,SEX OFFENSES FELONIES,"UNKNOWN UNKNOWN, ROSEMEAD, CA",005-05094-0532,34.080676,-118.077638
4/6/2005,ROBBERY,"FIRESTONE BLVD AND HOLMES AVE, LOS ANGELES, CA",405-05468-2177,33.960159013029,-118.240395979136
4/6/2005,BURGLARY,"600 E KETTERING ST, LANCASTER, CA  93535",405-07013-1132,34.700405138854,-118.11914851343
4/7/2005,NARCOTICS,"2900 HUNTINGTON DR, DUARTE, CA",405-05095-0542,34.136838565864,-117.943002743769
4/7/2005,MISCELLANEOUS NON-CRIMINAL,"22900 HILTON HEAD, DIAMOND BAR, CA",105-02705-2922,34.007221759825,-117.816544171118
4/7/2005,ACCIDENTS MISCELLANEOUS,"12400 DEL AMO BLVD, LAKEWOOD, CA",405-09313-1328,33.846017686776,-118.067676048273
4/7/2005,VANDALISM,"1100 CURSON AVE, WEST HOLLYWOOD, CA  90046",105-02389-0974,34.091083421543,-118.354929169493
4/7/2005,GRAND THEFT AUTO,"21500 S ORRICK ST, CARSON, CA",605-04377-1618,33.833432799711,-118.274428418839
4/7/2005,MISCELLANEOUS NON-CRIMINAL,"13500 IMPERIAL HWY, LA MIRADA, CA",105-06638-0467,33.916878300333,-118.046038682391
4/7/2005,NON-AGGRAVATED ASSAULTS,"100 GOLD DUST LN, CARSON, CA",505-04378-1627,33.80920595143,-118.261512059472
4/7/2005,LARCENY THEFT,"1700 WALNUT GROVE AVE, ROSEMEAD, CA",405-05096-0535,34.050129366394,-118.081810957684
4/7/2005,LARCENY THEFT,"25500 THE OLD ROAD RD, STEVENSON RANCH, CA  91381",405-05532-0664,34.383972128822,-118.571419029665
4/7/2005,NARCOTICS,"AVENUE H8 AND CEDAR ST, LANCASTER, CA  93534",405-07014-1121,34.710855001915,-118.140773036583
4/7/2005,LARCENY THEFT,"5700 ROSEMEAD BLVD, TEMPLE CITY, CA  91780",405-05097-0522,34.104764989626,-118.072295988944
4/7/2005,GRAND THEFT AUTO,"FERNWOOD AVE AND COPELAND, LYNWOOD, CA",605-05469-2112,33.924773006665,-118.207553000286
4/7/2005,VEHICLE / BOATING LAWS,"HEATHDALE AND GLADSTONE, AZUSA, CA",105-01990-0869,34.114209005662,-117.900636958843
4/7/2005,PERSONS MISSING,"700 S CORAL AVE, COMPTON, CA  90220",005-05158-2835,33.889557295904,-118.236171619629
4/7/2005,VEHICLE / BOATING LAWS,"LONG BEACH BLVD AND MYRRH AVE, COMPTON, CA",105-05159-2846,33.892390906761,-118.207780904233
4/7/2005,DRUNK DRIVING VEHICLE / BOAT,"LOMITA BLVD AND WESTERN AVE, LOMITA, CA",105-01275-1712,33.797831010911,-118.307639964999
4/7/2005,MISDEMEANORS MISCELLANEOUS,"1000 1/2 FRASER AVE, EAST LOS ANGELES, CA  90022",105-03953-0284,34.019379002982,-118.162049994879
4/7/2005,NARCOTICS,"22100 S MAIN ST, CARSON, CA",405-04379-1618,33.826407836561,-118.276487619907
4/7/2005,NARCOTICS,"17400 GALE AVE, INDUSTRY, CA",405-05522-1418,33.997076812354,-117.92489893511
4/7/2005,VANDALISM,"25300 VIA SISTINE, VALENCIA, CA  91355",405-05534-0624,34.381533541036,-118.549966754121
4/7/2005,MISCELLANEOUS NON-CRIMINAL,"17400 GALE AVE, INDUSTRY, CA",105-05523-1418,33.997076812354,-117.92489893511
4/7/2005,VEHICLE / BOATING LAWS,"OLIVE ST AND FIGUEROA, ALTADENA, CA",105-01078-0772,34.187395006505,-118.157963984719
4/7/2005,BURGLARY,"300 E 220TH ST, CARSON, CA  90745",405-04380-1618,33.827761778971,-118.272284920641
4/7/2005,VEHICLE / BOATING LAWS,"ALONDRA BLVD AND LONG BEACH BLVD, COMPTON, CA",105-05160-2846,33.888758483291,-118.207135330051
4/7/2005,SEX OFFENSES MISDEMEANORS,"1600 S LONG BEACH BLVD, COMPTON, CA",105-05161-2843,33.881762198905,-118.204910549734
4/7/2005,ARSON,,405-06639-0451,18.776095736,100.773934968
4/7/2005,VANDALISM,"3600 RANCHO CLUB DR, PALMDALE, CA",105-06142-2612,34.619767980007,-118.193953027108
4/7/2005,VEHICLE / BOATING LAWS,"3100 BLK SAN GABRIEL BLVD, ROSEMEAD, CA",105-05098-0532,34.065984271315,-118.090546368007
4/7/2005,AGGRAVATED ASSAULT,"4200 PERRY ST, EAST LOS ANGELES, CA  90023",405-03954-0273,34.058352242946,-118.176967505713
4/7/2005,AGGRAVATED ASSAULT,"FLORENCE AVE AND CENTRAL AVE, FLORENCE, CA  90001",405-05471-2170,33.974776004429,-118.25640298345
4/7/2005,MISCELLANEOUS NON-CRIMINAL,"19200 S MAIN ST, CARSON, CA",105-04381-1610,33.855809012361,-118.278021001386
4/7/2005,NARCOTICS,"CANTARIA AVE AND LA CORTITA ST, ROWLAND HEIGHTS, CA  91748",405-02706-2931,33.980449002227,-117.90676102876
4/7/2005,VEHICLE / BOATING LAWS,"TYLER AND RUSH, SOUTH EL MONTE, CA",105-05099-0562,34.05165431744,-118.036880101094
4/7/2005,DRUNK DRIVING VEHICLE / BOAT,"10200 WASHINGTON ST, BELLFLOWER, CA  90706",105-09314-1333,33.898332203889,-118.117479099015
4/7/2005,MISCELLANEOUS NON-CRIMINAL,"1300 S DOWNEY RD, EAST LOS ANGELES, CA  90023",105-03955-0278,34.016164272947,-118.179954838988
4/7/2005,AGGRAVATED ASSAULT,"4300 LIVE OAK AVE, ARCADIA, CA",405-05100-0584,34.110156997619,-118.00943066997
4/7/2005,NON-AGGRAVATED ASSAULTS,"SANTA FE AVE AND SANTA ANA ST, HUNTINGTON PARK, CA",505-05472-2178,33.965544888734,-118.230251110266
4/7/2005,ACCIDENTS TRAFFIC/VEH./BOAT,"MAGIC MOUNTAIN PKWY AND MCBEAN PKWY, SANTA CLARITA, CA",105-05535-0644,34.41985900254,-118.562807980256
4/7/2005,NON-AGGRAVATED ASSAULTS,"SAND CANYON RD AND DELONE DR, CANYON COUNTRY, CA  91351",505-05536-0632,34.424211012397,-118.423579958465
4/7/2005,VEHICLE / BOATING LAWS,"3600 FOOTHILL BLVD, LA CRESCENTA, CA",105-00719-1286,34.234905016718,-118.25763998472
4/7/2005,BURGLARY,"24300 VALENCIA BLVD, VALENCIA, CA  91355",405-05537-0608,34.413062260399,-118.560481831859
4/7/2005,BURGLARY,"3300 LYNWOOD RD, LYNWOOD, CA  90262",405-05473-2117,33.923667749308,-118.211731794287
4/7/2005,DISORDERLY CONDUCT,"1100 UNIVERSAL STUDIOS BLVD, UNIVERSAL CITY, CA  91608",405-02390-0980,34.136188724492,-118.351187718137
4/7/2005,NON-AGGRAVATED ASSAULTS,"40500 30TH ST W, PALMDALE, CA  93551",505-06143-2640,34.618371890442,-118.183573725947
4/7/2005,WEAPON LAWS,"2600 127TH ST, LOS ANGELES, CA",405-05474-2138,33.916915014347,-118.225574008294
